,X1,X1_1,Date,Hour,Species,Sex,Body_length,Body_temp,Body_temp_tc,Ta,Ts,Substrate,Direction,Solar_rad,Wind_speed,Tex,Tex_s,Tex_tc,Tex_tcs,Jul_day,Hours,Day_mins,Months,Date_mins
738,738,754,29.07.2018,15:45:00,Lacerta_diplochondrodes,M,314.2,31.9,30.4,24,32.3,soil,S,765,4.9,7.9,-0.4,6.4,-1.9,210,15,945,7,301905
739,739,755,29.07.2018,15:48:00,Parvilacerta_parva,F,139,37.3,32.4,24,33.1,grass,S,585,9,13.3,4.2,8.4,-0.7,210,15,948,7,301908
740,740,756,29.07.2018,15:52:00,Parvilacerta_parva,F,70.5,36.2,30.8,24,33.1,soil,S,647,9.4,12.2,3.1,6.8,-2.3,210,15,952,7,301912
741,741,757,29.07.2018,15:56:00,Lacerta_diplochondrodes,M,291.9,34,33.9,23,31.7,grass,S,880,3.5,11,2.3,10.9,2.2,210,15,956,7,301916
742,742,758,29.07.2018,16:00:00,Parvilacerta_parva,M,91.1,34.3,30.5,24,34,soil,S,600,11,10.3,0.3,6.5,-3.5,210,16,960,7,301920
743,743,759,29.07.2018,16:08:00,Parvilacerta_parva,F,143.4,37.2,34.2,24,32.9,grass,S,790,0,13.2,4.3,10.2,1.3,210,16,968,7,301928
744,744,760,29.07.2018,16:15:00,Parvilacerta_parva,M,131.2,34.2,32.7,25,34.9,soil,S,820,5.2,9.2,-0.7,7.7,-2.2,210,16,975,7,301935
745,745,761,29.07.2018,16:20:00,Parvilacerta_parva,F,120.3,34.7,31.1,25,34,soil,S,130,3.8,9.7,0.7,6.1,-2.9,210,16,980,7,301940
746,746,762,29.07.2018,16:23:00,Lacerta_diplochondrodes,M,314.4,33.4,31.2,24,30.9,grass,S,740,4.4,9.4,2.5,7.2,0.3,210,16,983,7,301943
747,747,763,29.07.2018,16:34:00,Parvilacerta_parva,F,126,36.9,31.7,25,34.5,soil,S,870,4,11.9,2.4,6.7,-2.8,210,16,994,7,301954
748,748,764,29.07.2018,16:52:00,Lacerta_diplochondrodes,F,335.1,31.5,32.2,24,27,grass,S,772,5.1,7.5,4.5,8.2,5.2,210,16,1012,7,301972
749,749,765,29.07.2018,16:52:00,Parvilacerta_parva,F,111.4,32.2,31.4,25,34.2,grass,S,535,12,7.2,-2,6.4,-2.8,210,16,1012,7,301972
750,750,766,29.07.2018,17:01:00,Parvilacerta_parva,F,109.6,35.3,29.7,25,31.6,grass,S,630,3.6,10.3,3.7,4.7,-1.9,210,17,1021,7,301981
751,751,767,29.07.2018,17:15:00,Parvilacerta_parva,M,111,32.5,25.7,25,30.6,soil,S,595,3.7,7.5,1.9,0.7,-4.9,210,17,1035,7,301995
752,752,768,29.07.2018,17:20:00,Parvilacerta_parva,M,107,32.5,30.6,25,31.8,soil,S,145,3.2,7.5,0.7,5.6,-1.2,210,17,1040,7,302000
753,753,769,29.07.2018,17:24:00,Parvilacerta_parva,F,147.5,34.4,30.2,25,33.2,grass,S,550,1,9.4,1.2,5.2,-3,210,17,1044,7,302004
754,754,770,29.07.2018,17:30:00,Parvilacerta_parva,M,97.3,35.1,33.2,25,30.5,grass,S,625,1,10.1,4.6,8.2,2.7,210,17,1050,7,302010
755,755,771,29.08.2018,09:37:00,Parvilacerta_parva,M,106.2,34.5,26.7,28,29.1,grass,S,696,6.8,6.5,5.4,-1.3,-2.4,241,9,577,8,346177
756,756,772,29.08.2018,09:44:00,Parvilacerta_parva,M,94.9,32.1,27,28,31.9,grass,S,584,1.5,4.1,0.2,-1,-4.9,241,9,584,8,346184
757,757,773,29.08.2018,09:48:00,Parvilacerta_parva,M,124,35.2,29.9,28,26.6,grass,S,609,5.3,7.2,8.6,1.9,3.3,241,9,588,8,346188
758,758,774,29.08.2018,09:57:00,Parvilacerta_parva,F,126.9,27.6,27.8,28,28.7,soil,S,656,5.9,-0.4,-1.1,-0.2,-0.9,241,9,597,8,346197
759,759,775,29.08.2018,10:02:00,Parvilacerta_parva,M,114.7,32,27,28,26.7,grass,S,659,5.3,4,5.3,-1,0.3,241,10,602,8,346202
760,760,776,29.08.2018,10:09:00,Parvilacerta_parva,F,51.6,32.7,28.4,28,29.9,soil,S,636,4.8,4.7,2.8,0.4,-1.5,241,10,609,8,346209
761,761,777,29.08.2018,10:16:00,Parvilacerta_parva,F,148.4,36.2,29.7,28,29.7,soil,S,652,2.8,8.2,6.5,1.7,0,241,10,616,8,346216
762,762,778,29.08.2018,10:19:00,Parvilacerta_parva,M,83.9,31.3,28.8,28,28.7,grass,S,620,2,3.3,2.6,0.8,0.1,241,10,619,8,346219
763,763,779,29.08.2018,10:26:00,Parvilacerta_parva,F,119.2,38.5,30.2,28,26.8,soil,S,649,5.8,10.5,11.7,2.2,3.4,241,10,626,8,346226
764,764,780,29.08.2018,10:32:00,Parvilacerta_parva,F,144.8,29.5,31,28,28.2,grass,S,585,5.5,1.5,1.3,3,2.8,241,10,632,8,346232
765,765,781,29.08.2018,10:40:00,Parvilacerta_parva,M,114.4,35.2,28.6,28,29.9,grass,S,737,5.2,7.2,5.3,0.6,-1.3,241,10,640,8,346240
766,766,782,29.08.2018,10:47:00,Parvilacerta_parva,M,108.8,36.8,31.1,28,31.3,grass,S,706,0.3,8.8,5.5,3.1,-0.2,241,10,647,8,346247
767,767,783,29.08.2018,10:52:00,Parvilacerta_parva,M,140.3,35.3,26.6,29,22.7,grass,S,631,3.3,6.3,12.6,-2.4,3.9,241,10,652,8,346252
768,768,784,29.08.2018,10:58:00,Parvilacerta_parva,F,107.3,39,29.7,29,23,soil,S,632,0.8,10,16,0.7,6.7,241,10,658,8,346258
769,769,785,29.08.2018,11:02:00,Parvilacerta_parva,F,122.2,33.6,28.4,29,23.2,soil,S,650,2.6,4.6,10.4,-0.6,5.2,241,11,662,8,346262
770,770,786,29.08.2018,15:13:00,Lacerta_diplochondrodes,F,396.9,34.5,32,31,27.8,grass,S,741,5.1,3.5,6.7,1,4.2,241,15,913,8,346513
771,771,787,29.08.2018,15:28:00,Lacerta_diplochondrodes,M,391.8,39.6,33.2,31,30.2,grass,S,637,3.1,8.6,9.4,2.2,3,241,15,928,8,346528
772,772,788,29.08.2018,15:45:00,Lacerta_diplochondrodes,M,333.7,36.6,30,31,30.9,grass,S,644,1.9,5.6,5.7,-1,-0.9,241,15,945,8,346545
773,773,789,29.08.2018,15:59:00,Lacerta_diplochondrodes,F,305.6,33,28.5,31,33.4,soil,S,741,8.8,2,-0.4,-2.5,-4.9,241,15,959,8,346559
774,774,790,29.08.2018,16:21:00,Lacerta_diplochondrodes,M,348.1,36.3,33.1,32,33.6,soil,S,794,4.4,4.3,2.7,1.1,-0.5,241,16,981,8,346581
775,775,791,29.08.2018,16:45:00,Lacerta_diplochondrodes,F,378.2,27.8,32.6,32,31.7,grass,S,795,6,-4.2,-3.9,0.6,0.9,241,16,1005,8,346605
776,776,792,29.08.2018,16:59:00,Lacerta_diplochondrodes,M,390.6,35.6,34.1,33,29.5,grass,S,552,9.7,2.6,6.1,1.1,4.6,241,16,1019,8,346619
777,777,793,29.08.2018,17:23:00,Lacerta_diplochondrodes,M,302.7,35.3,33.2,31,20.1,soil,S,662,10.2,4.3,15.2,2.2,13.1,241,17,1043,8,346643
778,778,794,29.08.2018,17:56:00,Lacerta_diplochondrodes,F,350.8,36.7,30.6,32,28.2,grass,S,762,10.1,4.7,8.5,-1.4,2.4,241,17,1076,8,346676
779,779,795,29.08.2018,18:21:00,Lacerta_diplochondrodes,F,372.4,37.8,32.3,31,28.9,grass,S,774,5.1,6.8,8.9,1.3,3.4,241,18,1101,8,346701
780,780,796,3.08.2018,09:45:00,Parvilacerta_parva,M,141.1,33.1,22.9,24,29.7,soil,SE,714,2.7,9.1,3.4,-1.1,-6.8,215,9,585,8,308745
781,781,797,3.08.2018,09:51:00,Parvilacerta_parva,F,112.9,34.8,20.8,24,35,grass,SE,611,6.3,10.8,-0.2,-3.2,-14.2,215,9,591,8,308751
782,782,798,3.08.2018,09:58:00,Parvilacerta_parva,F,98,37.1,27.3,24,32.7,soil,SE,870,4,13.1,4.4,3.3,-5.4,215,9,598,8,308758
783,783,799,3.08.2018,10:03:00,Parvilacerta_parva,M,108.1,34,24.9,24,30,soil,SE,685,1.9,10,4,0.9,-5.1,215,10,603,8,308763
784,784,800,3.08.2018,10:08:00,Parvilacerta_parva,F,119.1,35.6,25.6,24,32.2,soil,SE,752,4.9,11.6,3.4,1.6,-6.6,215,10,608,8,308768
785,785,801,3.08.2018,10:14:00,Parvilacerta_parva,F,141.9,31.4,26.3,24,29.6,grass,SE,774,3.4,7.4,1.8,2.3,-3.3,215,10,614,8,308774
786,786,802,3.08.2018,10:20:00,Parvilacerta_parva,M,78.8,32.3,20.8,24,24.6,soil,SE,632,3.1,8.3,7.7,-3.2,-3.8,215,10,620,8,308780
787,787,803,3.08.2018,10:26:00,Parvilacerta_parva,M,58.9,37.9,25.5,24,30.3,soil,SE,678,4.8,13.9,7.6,1.5,-4.8,215,10,626,8,308786
788,788,804,3.08.2018,10:31:00,Parvilacerta_parva,M,88.8,36.7,19,24,30,soil,SE,773,6.4,12.7,6.7,-5,-11,215,10,631,8,308791
789,789,805,3.08.2018,10:37:00,Parvilacerta_parva,F,67.6,37.3,33.9,24,28.1,soil,SE,758,4.1,13.3,9.2,9.9,5.8,215,10,637,8,308797
790,790,806,3.08.2018,10:41:00,Parvilacerta_parva,F,102.1,31.4,27.9,24,31.2,soil,SE,625,3.3,7.4,0.2,3.9,-3.3,215,10,641,8,308801
791,791,807,3.08.2018,10:50:00,Parvilacerta_parva,M,94.6,34.3,23.8,24,27.6,soil,SE,728,7.7,10.3,6.7,-0.2,-3.8,215,10,650,8,308810
792,792,808,3.08.2018,10:53:00,Parvilacerta_parva,M,127.7,31.5,28.3,24,29,soil,SE,819,6.2,7.5,2.5,4.3,-0.7,215,10,653,8,308813
793,793,809,3.08.2018,10:56:00,Parvilacerta_parva,F,73.1,36.9,30.4,24,30.6,soil,SE,609,7,12.9,6.3,6.4,-0.2,215,10,656,8,308816
794,794,810,3.08.2018,10:59:00,Parvilacerta_parva,M,158.6,30.5,22.8,24,37,grass,SE,701,2.3,6.5,-6.5,-1.2,-14.2,215,10,659,8,308819
795,795,811,3.08.2018,14:39:00,Lacerta_diplochondrodes,M,378.2,31.2,34,27,31.9,grass,SE,613,6.5,4.2,-0.7,7,2.1,215,14,879,8,309039
796,796,812,3.08.2018,15:07:00,Lacerta_diplochondrodes,F,357.5,35.1,29.6,27,30.7,soil,SE,716,4,8.1,4.4,2.6,-1.1,215,15,907,8,309067
797,797,813,3.08.2018,15:25:00,Lacerta_diplochondrodes,F,355.2,31.7,32.9,27,30.8,grass,SE,749,4.4,4.7,0.9,5.9,2.1,215,15,925,8,309085
798,798,814,3.08.2018,15:43:00,Lacerta_diplochondrodes,F,327.9,37.8,27.5,27,31.8,grass,SE,761,4.5,10.8,6,0.5,-4.3,215,15,943,8,309103
799,799,815,3.08.2018,15:55:00,Lacerta_diplochondrodes,M,343.3,35.8,29.5,27,30.7,soil,SE,683,3.8,8.8,5.1,2.5,-1.2,215,15,955,8,309115
800,800,816,3.08.2018,16:16:00,Lacerta_diplochondrodes,F,356.8,35.8,30.7,27,27,grass,SE,711,3.4,8.8,8.8,3.7,3.7,215,16,976,8,309136
801,801,817,3.08.2018,16:49:00,Lacerta_diplochondrodes,F,318.4,32.3,29.5,27,29,grass,SE,684,4.1,5.3,3.3,2.5,0.5,215,16,1009,8,309169
802,802,818,3.08.2018,17:02:00,Lacerta_diplochondrodes,M,327.8,33.2,32.3,27,32.1,grass,SE,643,5.3,6.2,1.1,5.3,0.2,215,17,1022,8,309182
803,803,819,3.08.2018,17:28:00,Lacerta_diplochondrodes,M,308.2,31,31.8,27,31.3,soil,SE,651,4.3,4,-0.3,4.8,0.5,215,17,1048,8,309208
804,804,820,3.08.2018,17:53:00,Lacerta_diplochondrodes,F,317.6,33.4,32.3,27,31.6,soil,SE,725,3.9,6.4,1.8,5.3,0.7,215,17,1073,8,309233
805,805,821,3.09.2018,08:44:00,Lacerta_diplochondrodes,M,397.3,30.7,27.4,20,28.5,grass,S,758,3.4,10.7,2.2,7.4,-1.1,246,8,524,9,353324
806,806,822,3.09.2018,09:00:00,Lacerta_diplochondrodes,F,406.6,33.4,27.8,20,24.3,grass,S,705,4,13.4,9.1,7.8,3.5,246,9,540,9,353340
807,807,823,3.09.2018,09:09:00,Lacerta_diplochondrodes,M,360.5,34.4,27.5,21,26.6,grass,S,724,8.2,13.4,7.8,6.5,0.9,246,9,549,9,353349
808,808,824,3.09.2018,09:37:00,Lacerta_diplochondrodes,F,369.6,32.4,28.6,21,29.9,soil,S,709,2,11.4,2.5,7.6,-1.3,246,9,577,9,353377
809,809,825,3.09.2018,10:10:00,Lacerta_diplochondrodes,M,391.7,31.5,28.5,22,24.4,soil,S,744,2.3,9.5,7.1,6.5,4.1,246,10,610,9,353410
810,810,826,3.09.2018,10:30:00,Lacerta_diplochondrodes,M,380.5,32.9,28.2,22,33.9,soil,S,825,2.6,10.9,-1,6.2,-5.7,246,10,630,9,353430
811,811,827,3.09.2018,10:44:00,Lacerta_diplochondrodes,F,350.6,33.2,31.2,22,25.8,soil,E,721,6.2,11.2,7.4,9.2,5.4,246,10,644,9,353444
812,812,828,3.09.2018,11:08:00,Lacerta_diplochondrodes,M,411.1,31.7,27.7,23,26.9,grass,S,729,5.5,8.7,4.8,4.7,0.8,246,11,668,9,353468
813,813,829,3.09.2018,11:30:00,Lacerta_diplochondrodes,M,377.1,37.2,28.8,24,27.3,grass,S,637,6.1,13.2,9.9,4.8,1.5,246,11,690,9,353490
814,814,830,3.09.2018,11:45:00,Lacerta_diplochondrodes,F,411.2,31.3,28.8,24,30,grass,S,704,5.6,7.3,1.3,4.8,-1.2,246,11,705,9,353505
815,815,831,3.09.2018,15:25:00,Parvilacerta_parva,M,97.3,31,36.6,27,39.7,grass,S,424,3.8,4,-8.7,9.6,-3.1,246,15,925,9,353725
816,816,832,3.09.2018,15:30:00,Parvilacerta_parva,M,95.9,35.3,29.3,27,32.5,grass,S,795,3.4,8.3,2.8,2.3,-3.2,246,15,930,9,353730
817,817,833,3.09.2018,15:36:00,Parvilacerta_parva,F,109.8,40.5,32.9,27,34.3,soil,S,397,3.1,13.5,6.2,5.9,-1.4,246,15,936,9,353736
818,818,834,3.09.2018,15:39:00,Parvilacerta_parva,M,112.3,33.5,33.2,27,35.4,soil,S,721,5.6,6.5,-1.9,6.2,-2.2,246,15,939,9,353739
819,819,835,3.09.2018,15:45:00,Parvilacerta_parva,M,118.5,31.9,31.7,27,35.7,soil,S,644,4.5,4.9,-3.8,4.7,-4,246,15,945,9,353745
820,820,836,3.09.2018,15:50:00,Parvilacerta_parva,M,103.8,37.8,31.4,27,32.7,soil,S,427,2.7,10.8,5.1,4.4,-1.3,246,15,950,9,353750
821,821,837,3.09.2018,15:55:00,Parvilacerta_parva,F,112.9,34.6,36,27,37.1,soil,S,594,2,7.6,-2.5,9,-1.1,246,15,955,9,353755
822,822,838,3.09.2018,16:00:00,Parvilacerta_parva,M,111.5,32.8,33.7,26,33.5,soil,S,482,6.5,6.8,-0.7,7.7,0.2,246,16,960,9,353760
823,823,839,3.09.2018,16:04:00,Parvilacerta_parva,F,137.2,35.3,33,26,35.8,soil,S,735,1.5,9.3,-0.5,7,-2.8,246,16,964,9,353764
824,824,840,3.09.2018,16:08:00,Parvilacerta_parva,M,90.8,37.3,32.4,26,30.6,soil,S,665,9.5,11.3,6.7,6.4,1.8,246,16,968,9,353768
825,825,841,3.09.2018,16:14:00,Parvilacerta_parva,M,99.4,34.5,37.5,26,35.6,soil,S,638,4.1,8.5,-1.1,11.5,1.9,246,16,974,9,353774
826,826,842,3.09.2018,16:20:00,Parvilacerta_parva,F,118.5,40.2,34.5,26,35.3,soil,S,858,6.6,14.2,4.9,8.5,-0.8,246,16,980,9,353780
827,827,843,3.09.2018,16:24:00,Parvilacerta_parva,F,85.8,37.5,33,26,29.4,grass,S,632,7.3,11.5,8.1,7,3.6,246,16,984,9,353784
828,828,844,3.09.2018,16:30:00,Parvilacerta_parva,F,95.4,37.4,34.5,26,34.3,soil,S,949,0.6,11.4,3.1,8.5,0.2,246,16,990,9,353790
829,829,845,3.09.2018,16:36:00,Parvilacerta_parva,M,102.1,33.7,31.7,26,38.8,soil,S,733,5.4,7.7,-5.1,5.7,-7.1,246,16,996,9,353796
830,830,846,30.07.2018,08:27:00,Lacerta_diplochondrodes,F,330.3,33.3,32.4,19,33.2,grass,S,826,1,14.3,0.1,13.4,-0.8,211,8,507,7,302907
831,831,847,30.07.2018,08:43:00,Lacerta_diplochondrodes,M,345.8,33.1,32.6,19,33,grass,S,911,0.9,14.1,0.1,13.6,-0.4,211,8,523,7,302923
832,832,848,30.07.2018,08:52:00,Lacerta_diplochondrodes,F,344.8,33.4,32.4,19,25.5,grass,S,851,0.7,14.4,7.9,13.4,6.9,211,8,532,7,302932
833,833,849,30.07.2018,09:20:00,Lacerta_diplochondrodes,M,350.3,33.7,32.7,20,29.1,soil,S,909,1.3,13.7,4.6,12.7,3.6,211,9,560,7,302960
834,834,850,30.07.2018,09:53:00,Lacerta_diplochondrodes,F,354.5,33.5,32.6,20,32.3,soil,S,777,1.9,13.5,1.2,12.6,0.3,211,9,593,7,302993
835,835,851,30.07.2018,10:13:00,Lacerta_diplochondrodes,F,343.4,33.1,32.8,21,34.8,soil,S,843,1.6,12.1,-1.7,11.8,-2,211,10,613,7,303013
836,836,852,30.07.2018,10:27:00,Lacerta_diplochondrodes,M,313.2,33.6,32.3,21,33,soil,S,867,1.7,12.6,0.6,11.3,-0.7,211,10,627,7,303027
837,837,853,30.07.2018,10:51:00,Lacerta_diplochondrodes,F,347.7,33.5,32.9,22,34.5,soil,S,814,1.7,11.5,-1,10.9,-1.6,211,10,651,7,303051
838,838,854,30.07.2018,11:03:00,Lacerta_diplochondrodes,M,311.3,32.3,32.7,22,32.3,grass,E,809,2.2,10.3,0,10.7,0.4,211,11,663,7,303063
839,839,855,30.07.2018,11:28:00,Lacerta_diplochondrodes,F,315,33.4,32.5,23,34.3,grass,S,687,1.1,10.4,-0.9,9.5,-1.8,211,11,688,7,303088
840,840,856,30.07.2018,14:31:00,Parvilacerta_parva,M,108,36.5,34.3,25,39.3,grass,S,960,7.6,11.5,-2.8,9.3,-5,211,14,871,7,303271
841,841,857,30.07.2018,14:36:00,Parvilacerta_parva,F,105.7,37.5,36.9,25,41.5,soil,S,975,6.4,12.5,-4,11.9,-4.6,211,14,876,7,303276
842,842,858,30.07.2018,14:40:00,Parvilacerta_parva,F,107.4,36.3,35.4,25,40.5,soil,S,865,6.7,11.3,-4.2,10.4,-5.1,211,14,880,7,303280
843,843,859,30.07.2018,14:44:00,Parvilacerta_parva,M,118.5,40,36.4,25,38.1,grass,S,775,4.7,15,1.9,11.4,-1.7,211,14,884,7,303284
844,844,860,30.07.2018,14:49:00,Parvilacerta_parva,F,113.2,37,35.6,25,39.7,grass,S,895,0,12,-2.7,10.6,-4.1,211,14,889,7,303289
845,845,861,30.07.2018,14:53:00,Parvilacerta_parva,J,81.8,43.5,35.2,25,39.5,rock,S,925,3.2,18.5,4,10.2,-4.3,211,14,893,7,303293
846,846,862,30.07.2018,15:06:00,Parvilacerta_parva,M,103.8,37,36.6,25,34.6,grass,S,725,3.3,12,2.4,11.6,2,211,15,906,7,303306
847,847,863,30.07.2018,15:09:00,Parvilacerta_parva,F,85.9,37.4,34.5,25,37.9,grass,S,805,3.3,12.4,-0.5,9.5,-3.4,211,15,909,7,303309
848,848,864,30.07.2018,15:15:00,Parvilacerta_parva,M,135,37,36.6,25,39,grass,S,825,0,12,-2,11.6,-2.4,211,15,915,7,303315
849,849,865,30.07.2018,15:20:00,Parvilacerta_parva,M,95,39.3,39.2,25,38.7,rock,S,880,1.9,14.3,0.6,14.2,0.5,211,15,920,7,303320
850,850,867,30.07.2018,15:31:00,Parvilacerta_parva,F,131.6,36.2,34.3,25,38.6,soil,S,875,7.6,11.2,-2.4,9.3,-4.3,211,15,931,7,303331
851,851,868,30.07.2018,15:36:00,Parvilacerta_parva,F,125.2,35.6,35.7,25,35,soil,S,840,5.1,10.6,0.6,10.7,0.7,211,15,936,7,303336
852,852,869,30.07.2018,15:41:00,Parvilacerta_parva,M,103.7,33.9,31.1,25,34.2,soil,S,614,8.5,8.9,-0.3,6.1,-3.1,211,15,941,7,303341
853,853,870,30.07.2018,15:48:00,Parvilacerta_parva,F,134.8,35.1,33.9,25,37.1,grass,S,585,0.2,10.1,-2,8.9,-3.2,211,15,948,7,303348
854,854,871,30.08.2018,08:07:00,Lacerta_diplochondrodes,M,358.8,33.3,30.7,21,31.2,grass,S,775,8.7,12.3,2.1,9.7,-0.5,242,8,487,8,347527
855,855,872,30.08.2018,08:30:00,Lacerta_diplochondrodes,F,373.5,32.3,27.1,23,30,soil,S,780,7.1,9.3,2.3,4.1,-2.9,242,8,510,8,347550
856,856,873,30.08.2018,09:02:00,Lacerta_diplochondrodes,F,378.7,30.1,33.1,24,30.4,soil,S,578,6.5,6.1,-0.3,9.1,2.7,242,9,542,8,347582
857,857,874,30.08.2018,09:24:00,Lacerta_diplochondrodes,M,365.2,34.7,33.6,24,27.8,soil,S,751,9.3,10.7,6.9,9.6,5.8,242,9,564,8,347604
858,858,875,30.08.2018,10:01:00,Lacerta_diplochondrodes,F,381.7,33.9,32.3,25,28.9,soil,S,669,10.1,8.9,5,7.3,3.4,242,10,601,8,347641
859,859,876,30.08.2018,10:13:00,Lacerta_diplochondrodes,M,353.1,35.4,32.9,26,26.4,soil,S,658,9.4,9.4,9,6.9,6.5,242,10,613,8,347653
860,860,877,30.08.2018,10:37:00,Lacerta_diplochondrodes,F,383.3,32.2,31.4,26,28.4,soil,S,674,9.3,6.2,3.8,5.4,3,242,10,637,8,347677
861,861,878,30.08.2018,10:53:00,Lacerta_diplochondrodes,M,365.7,36,33.4,26,28.8,soil,S,783,6.6,10,7.2,7.4,4.6,242,10,653,8,347693
862,862,879,30.08.2018,11:07:00,Lacerta_diplochondrodes,F,342.4,35.8,32.6,26,25.2,grass,E,676,8.7,9.8,10.6,6.6,7.4,242,11,667,8,347707
863,863,880,30.08.2018,11:18:00,Lacerta_diplochondrodes,M,369.2,33.6,30.5,27,28.9,grass,S,683,5.5,6.6,4.7,3.5,1.6,242,11,678,8,347718
864,864,881,30.08.2018,14:31:00,Parvilacerta_parva,M,98.7,38.9,34.5,29,37.4,grass,SW,782,4.5,9.9,1.5,5.5,-2.9,242,14,871,8,347911
865,865,882,30.08.2018,14:36:00,Parvilacerta_parva,F,124.2,32.5,36.4,29,35,grass,SW,522,2.6,3.5,-2.5,7.4,1.4,242,14,876,8,347916
866,866,883,30.08.2018,14:43:00,Parvilacerta_parva,J,124.2,37.3,31.8,29,39,rock,SW,687,4.2,8.3,-1.7,2.8,-7.2,242,14,883,8,347923
867,867,884,30.08.2018,14:48:00,Parvilacerta_parva,F,94.9,36.9,30.4,29,30,grass,SW,723,6.7,7.9,6.9,1.4,0.4,242,14,888,8,347928
868,868,885,30.08.2018,14:52:00,Parvilacerta_parva,M,123.6,35.7,33.1,29,40.4,grass,SW,405,5.2,6.7,-4.7,4.1,-7.3,242,14,892,8,347932
869,869,886,30.08.2018,14:57:00,Parvilacerta_parva,F,119.8,34.5,35.8,30,40.5,grass,SW,419,5.3,4.5,-6,5.8,-4.7,242,14,897,8,347937
870,870,887,30.08.2018,15:06:00,Parvilacerta_parva,F,118.5,36.5,33,30,35.3,rock,SW,367,3.9,6.5,1.2,3,-2.3,242,15,906,8,347946
871,871,889,30.08.2018,15:19:00,Parvilacerta_parva,F,118.5,33.9,33.6,30,36.4,soil,SW,683,2.6,3.9,-2.5,3.6,-2.8,242,15,919,8,347959
872,872,890,30.08.2018,15:26:00,Parvilacerta_parva,M,110.7,33.7,34.8,30,37.4,soil,SW,538,6.4,3.7,-3.7,4.8,-2.6,242,15,926,8,347966
873,873,891,30.08.2018,15:31:00,Parvilacerta_parva,F,99.4,34.1,33.2,30,39.4,soil,SE,734,3.6,4.1,-5.3,3.2,-6.2,242,15,931,8,347971
874,874,892,30.08.2018,15:35:00,Parvilacerta_parva,M,120.7,36.5,29.8,30,33.8,grass,SE,676,0.4,6.5,2.7,-0.2,-4,242,15,935,8,347975
875,875,893,30.08.2018,15:41:00,Parvilacerta_parva,F,93.7,37.3,31.4,30,32.6,soil,SE,729,1.9,7.3,4.7,1.4,-1.2,242,15,941,8,347981
876,876,894,30.08.2018,15:48:00,Parvilacerta_parva,M,119.8,37.9,33.7,30,31.4,soil,SE,504,2.8,7.9,6.5,3.7,2.3,242,15,948,8,347988
877,877,895,30.08.2018,15:53:00,Parvilacerta_parva,F,111.8,34.2,36.9,30,32.9,soil,SE,744,7.4,4.2,1.3,6.9,4,242,15,953,8,347993
878,878,896,31.07.2018,09:39:00,Parvilacerta_parva,M,104.4,34.5,27.5,20,36.1,soil,S,625,5.9,14.5,-1.6,7.5,-8.6,212,9,579,7,304419
879,879,897,31.07.2018,09:44:00,Parvilacerta_parva,M,80.3,30.9,20.9,20,33.8,soil,S,664,9.7,10.9,-2.9,0.9,-12.9,212,9,584,7,304424
880,880,898,31.07.2018,09:48:00,Parvilacerta_parva,M,126.2,35.6,23.2,20,25.8,soil,S,775,2.6,15.6,9.8,3.2,-2.6,212,9,588,7,304428
881,881,899,31.07.2018,09:51:00,Parvilacerta_parva,F,122.3,35.4,23.6,21,32.9,soil,S,833,6.4,14.4,2.5,2.6,-9.3,212,9,591,7,304431
882,882,900,31.07.2018,09:52:00,Parvilacerta_parva,M,139,35.3,27.7,21,29.1,soil,S,713,7,14.3,6.2,6.7,-1.4,212,9,592,7,304432
883,883,901,31.07.2018,10:01:00,Parvilacerta_parva,F,118.4,31.5,25.9,21,30.4,grass,S,659,1,10.5,1.1,4.9,-4.5,212,10,601,7,304441
884,884,902,31.07.2018,10:06:00,Parvilacerta_parva,M,151.1,34,27.2,21,31.6,soil,S,596,5.5,13,2.4,6.2,-4.4,212,10,606,7,304446
885,885,903,31.07.2018,10:10:00,Parvilacerta_parva,F,151.4,33,25,21,29,soil,S,621,2.6,12,4,4,-4,212,10,610,7,304450
886,886,904,31.07.2018,10:16:00,Parvilacerta_parva,M,104.2,31.2,26.5,21,30.8,soil,S,823,2.6,10.2,0.4,5.5,-4.3,212,10,616,7,304456
887,887,905,31.07.2018,10:21:00,Parvilacerta_parva,F,86.8,32.3,30.9,21,32.8,soil,S,627,5.5,11.3,-0.5,9.9,-1.9,212,10,621,7,304461
888,888,906,31.07.2018,10:25:00,Parvilacerta_parva,M,122.6,32.9,28.4,21,31.3,soil,S,653,4.3,11.9,1.6,7.4,-2.9,212,10,625,7,304465
889,889,907,31.07.2018,10:30:00,Parvilacerta_parva,M,102.2,31.8,30,21,28.6,soil,S,731,0.4,10.8,3.2,9,1.4,212,10,630,7,304470
890,890,908,31.07.2018,10:39:00,Parvilacerta_parva,F,116.5,31.6,22.8,21,35.4,soil,S,786,6,10.6,-3.8,1.8,-12.6,212,10,639,7,304479
891,891,909,31.07.2018,10:43:00,Parvilacerta_parva,M,132.6,38.4,25.2,21,30.5,soil,S,697,4.4,17.4,7.9,4.2,-5.3,212,10,643,7,304483
892,892,910,31.07.2018,10:48:00,Parvilacerta_parva,F,115.3,29.9,18.4,21,28.9,soil,S,847,3.6,8.9,1,-2.6,-10.5,212,10,648,7,304488
893,893,911,31.07.2018,13:58:00,Lacerta_diplochondrodes,M,255.5,33.3,29.8,25,31.5,grass,S,600,62,8.3,1.8,4.8,-1.7,212,13,838,7,304678
